,Unnamed: 0,Date,Unix,Ticker,DE Ratio,Price,price_p_value,SP500,sp500_p_value,Difference
1104,1104,2013-05,1368726330.0,bac,0.0,13.36,-56.19672131147541,1650.47,17.550657027883627,-73.74737833935905
1143,1143,2003-10,1066003926.0,bax,1.604,30.0,-44.423860689144114,1045.35,15.298075332267132,-59.721936021411246
1144,1144,2004-05,1084293329.0,bax,1.36,31.64,-41.385698406817326,1095.45,20.82391220426847,-62.20961061108579
1154,1154,2004-12,1103223978.0,bax,1.245,33.53,-37.88440163023342,1203.21,32.70942480560305,-70.59382643583645
1153,1153,2005-04,1113330684.0,bax,1.159,34.96,-35.23527232308262,1187.76,31.005349363039766,-66.24062168612238
1151,1151,2005-09,1125781994.0,bax,1.0659999999999998,39.46,-26.89885142645424,1221.59,34.73666795345502,-61.635519379909255
1148,1148,2005-10,1129426643.0,bax,1.0659999999999998,37.39,-30.7336050389033,1176.84,29.80091545800473,-60.53452049690804
1147,1147,2007-03,1174645581.0,bax,0.447,52.65,-2.4638755094479405,1436.11,58.397397010974466,-60.8612725204224
1142,1142,2009-01,1231574298.0,bax,0.484,53.98,0.0,906.65,0.0,0.0
1149,1149,2009-06,1244843580.0,bax,0.0,49.53,-8.243793997776946,939.15,3.5846247173661285,-11.828418715143075
1152,1152,2011-12,1325194248.0,bax,63.28,49.79,-7.762134123749533,1257.6,38.708432140296686,-46.47056626404622
1155,1155,2011-12,1324589927.0,bax,63.28,49.76,-7.817710263060392,1265.33,39.56102134230408,-47.378731605364464
1146,1146,2012-04,1335538105.0,bax,76.08,55.27,2.3897739903668143,1403.36,54.7851982573209,-52.395424266954095
1145,1145,2012-06,1341057001.0,bax,74.9,53.15,-1.537606520933676,1331.85,46.89792091766392,-48.4355274385976
1150,1150,2013-05,1368021419.0,bax,83.8,70.86,31.27084105224157,1632.6899,80.07940219489329,-48.808561142651726
1170,1170,2003-10,1067182564.0,bbby,0.0,41.285,-37.017543859649116,1033.77,-26.378572395080376,-10.638971464568748
1164,1164,2004-09,1096142085.0,bbby,0.0,37.47,-42.837528604118994,1113.5601,-20.69620487547805,-22.14132372864095
1162,1162,2004-10,1098222957.0,bbby,0.031,38.73,-40.915331807780326,1103.66,-21.401254833816413,-19.51407697396391
1166,1166,2005-03,1111220631.0,bbby,0.031,36.19,-44.79023646071701,1188.0699,-15.389881567046732,-29.400354893670283
1159,1159,2005-04,1112693826.0,bbby,0.031,36.98,-43.585049580472926,1181.39,-15.865600319049685,-27.719449261423243
1158,1158,2005-08,1125414456.0,bbby,0.0,39.93,-39.08466819221968,1208.41,-13.941331890013313,-25.143336302206365
1163,1163,2006-08,1155466468.0,bbby,0.0,34.74,-47.00228832951945,1271.8101,-9.426201955603675,-37.57608637391577
1165,1165,2006-08,1155967640.0,bbby,0.0,35.64,-45.629290617848966,1295.4301,-7.7440694502802385,-37.88522116756873
1167,1167,2006-12,1165087163.0,bbby,0.0,38.95,-40.57971014492753,1399.48,-0.3340051418275604,-40.24570500309997
1161,1161,2007-02,1171077418.0,bbby,0.0,41.86,-36.14035087719298,1450.02,3.2652741477171503,-39.40562502491013
1171,1171,2007-04,1175845284.0,bbby,0.0,41.21,-37.131960335621656,1437.77,2.3928726578690553,-39.52483299349072
1168,1168,2008-04,1208348438.0,bbby,0.0,30.41,-53.60793287566743,1364.71,-2.8102010440331324,-50.797731831634295
1172,1172,2008-12,1228350030.0,bbby,0.0,22.49,-65.69031273836767,845.22,-39.80643369392595,-25.883879044441713
1169,1169,2011-08,1313732631.0,bbby,0.0,51.01,-22.181540808543094,1123.53,-19.98618400905874,-2.195356799484358
1156,1156,2012-03,1331867321.0,bbby,0.0,65.55,0.0,1404.17,0.0,0.0
1173,1173,2013-02,1360154517.0,bbby,0.0,59.87,-8.665141113653696,1512.12,7.687815577885855,-16.352956691539553
1157,1157,2013-04,1366584539.0,bbby,0.0,66.77,1.8611746758199832,1562.5,11.275700235726438,-9.414525559906457
1160,1160,2013-05,1369329788.0,bbby,0.0,69.53,6.071700991609465,1650.51,17.543459837484058,-11.471758845874591
1175,1175,2013-04,1366584750.0,bbry,0.0,13.84,-11.111111111111114,1562.5,-3.9029250412064282,-7.208186069904684
1174,1174,2013-05,1367912835.0,bbry,0.0,15.57,0.0,1625.96,0.0,0.0
1176,1176,2013-08,1376294993.0,bbry,0.0,9.76,-37.315350032113045,1689.47,3.9060001476051065,-41.221350179718144
1177,1177,2004-06,1087738010.0,bbt,0.0,37.14,0.0,1132.05,0.0,0.0
1178,1178,2004-08,1092103058.0,bbt,0.0,37.78,1.7232094776521285,1079.04,-4.682655359745594,6.405864837397723
1185,1185,2004-10,1098278406.0,bbt,0.0,39.51,6.381260096930527,1103.66,-2.5078397597279163,8.889099856658444
1182,1182,2005-01,1106877505.0,bbt,0.0,38.99,4.981152396338184,1171.36,3.4724614637162623,1.508690932621921
1179,1179,2007-03,1172699847.0,bbt,0.0,42.45,14.297253634894998,1403.17,23.94947219645777,-9.652218561562767
1181,1181,2008-01,1199474252.0,bbt,0.0,27.36,-26.332794830371572,1411.63,24.6967890110861,-51.02958384145767
1183,1183,2008-05,1209831423.0,bbt,0.0,36.49,-1.7501346257404378,1385.59,22.396537255421578,-24.146671881162014
1184,1184,2008-10,1225219098.0,bbt,0.0,35.99,-3.0963920301561623,940.51,-16.91974736098229,13.823355330826127
1186,1186,2008-12,1230637171.0,bbt,0.0,25.9878,-30.027463651050077,890.64,-21.3250298131708,-8.702433837879282
1190,1190,2008-12,1229553763.0,bbt,0.0,30.24,-18.578352180937,885.28,-21.79850713307716,3.22015495214016
1188,1188,2011-04,1304182194.0,bbt,0.0,26.92,-27.5175013462574,1355.66,19.752661101541463,-47.27016244779886
1191,1191,2011-08,1313984011.0,bbt,0.0,19.27,-48.115239633817986,1123.8199,-0.7270085243584641,-47.388231109459525
1192,1192,2011-11,1320398392.0,bbt,0.0,23.85,-35.78352180936996,1253.23,10.70447418400248,-46.48799599337243
1189,1189,2012-03,1331361023.0,bbt,0.0,29.46,-20.67851373182552,1352.63,19.485005079280967,-40.16351881110649
1180,1180,2013-04,1366675036.0,bbt,0.0,29.77,-19.843834141087783,1578.78,39.46203789585265,-59.30587203694044
1187,1187,2013-05,1368072685.0,bbt,0.0,31.52,-15.131933225632745,1626.67,43.692416412702634,-58.82434963833538
1216,1216,2004-06,1087699743.0,bby,0.243,51.52,85.5907780979827,1132.05,12.557792692020874,73.03298540596181
1195,1195,2004-08,1092103434.0,bby,0.243,44.82,61.45533141210374,1079.04,7.287099179716626,54.16823223238711
1199,1199,2004-12,1103060632.0,bby,0.136,56.04,101.87319884726223,1205.72,19.88267462092966,81.99052422633255
1202,1202,2005-03,1110180526.0,bby,0.12300000000000001,53.2,91.64265129682995,1225.3101,21.83048471290081,69.81216658392916
1207,1207,2005-04,1112621627.0,bby,0.135,49.82,79.46685878962533,1176.12,16.93959731543623,62.52726147418912
1215,1215,2006-06,1150581688.0,bby,0.111,52.45,88.94092219020175,1256.16,24.897837434750194,64.04308475545153
1196,1196,2007-01,1168646325.0,bby,0.11599999999999999,49.66,78.89048991354464,1414.85,40.676112353964704,38.21437755957994
1206,1206,2007-02,1172327805.0,bby,0.11599999999999999,49.3,77.59365994236309,1457.63,44.929654486701466,32.66400545566161
1197,1197,2007-04,1176202855.0,bby,0.105,48.09,73.23487031700289,1448.39,44.01093711160826,29.223933205394626
1213,1213,2007-04,1175975098.0,bby,0.105,48.45,74.53170028818444,1439.37,43.114093959731534,31.417606328452905
1210,1210,2007-05,1179179536.0,bby,0.105,46.84,68.73198847262249,1501.1899,49.26074074074075,19.47124773188174
1204,1204,2007-06,1181916757.0,bby,0.105,47.97,72.80259365994235,1532.91,52.414615958240134,20.38797770170222
1209,1209,2007-07,1184580596.0,bby,0.10800000000000001,47.24,70.17291066282421,1549.52,54.06611981108625,16.106790851737955
1205,1205,2007-12,1198011792.0,bby,0.585,51.62,85.95100864553312,1453.0,44.46930151628138,41.481707129251745
1193,1193,2008-11,1225743087.0,bby,0.5660000000000001,27.76,0.0,1005.75,0.0,0.0
1198,1198,2008-11,1225864259.0,bby,0.5660000000000001,27.48,-1.0086455331412143,952.77,-5.26771066368382,4.259065130542607
1221,1221,2008-12,1229711456.0,bby,0.7190000000000001,28.1,1.2247838616714692,887.88,-11.719612229679345,12.944396091350812
1208,1208,2009-01,1232522935.0,bby,0.7290000000000001,27.23,-1.9092219020172951,840.24,-16.456375838926174,14.547153936908881
1203,1203,2011-09,1314941596.0,bby,30.91,24.79,-10.698847262247847,1173.97,16.725826497638582,-27.424673759886428
1220,1220,2011-11,1320197459.0,bby,37.18,25.93,-6.592219020172918,1237.9,23.082276907780276,-29.674495927953192
1211,1211,2011-12,1323093547.0,bby,37.18,28.39,2.26945244956772,1257.08,24.98931145911011,-22.71985900954239
1200,1200,2012-01,1325444773.0,bby,35.71,23.37,-15.814121037463975,1263.02,25.57991548595575,-41.39403652341973
1219,1219,2012-01,1325820736.0,bby,35.71,23.44,-15.561959654178677,1277.8101,27.050469798657712,-42.61242945283639
1218,1218,2012-03,1331226455.0,bby,35.71,24.53,-11.635446685878966,1365.91,35.810091971165804,-47.44553865704477
1217,1217,2012-06,1339862708.0,bby,47.06,20.03,-27.845821325648423,1314.88,30.736266467810108,-58.58208779345853
1194,1194,2012-10,1350224203.0,bby,54.15,17.66,-36.383285302593656,1432.84,42.464827243350726,-78.84811254594439
1201,1201,2013-03,1363516313.0,bby,61.8,21.45,-22.730547550432288,1563.23,55.42928163062392,-78.15982918105621
1212,1212,2013-04,1366603658.0,bby,61.8,23.25,-16.2463976945245,1562.5,55.356698980860045,-71.60309667538455
1214,1214,2013-05,1368468203.0,bby,61.8,25.31,-8.825648414985599,1633.77,62.44295302013423,-71.2686014351198
1234,1234,2003-10,1067220185.0,bcr,0.184,79.32,46.59027906117168,1031.13,-7.22826527031768,53.818544331489356
1222,1222,2004-07,1090075979.0,bcr,0.133,54.11,0.0,1111.47,0.0,0.0
1227,1227,2004-10,1098496078.0,bcr,0.17800000000000002,55.19,1.9959342080946192,1103.66,-0.7026730366091704,2.698607244703789
1226,1226,2005-01,1106718946.0,bcr,0.11900000000000001,64.64,19.46035852892257,1174.0699,5.632171808505848,13.82818672041672
1230,1230,2005-03,1111441129.0,bcr,0.111,67.85,25.392718536314906,1171.71,5.419849388647468,19.972869147667442
1235,1235,2006-01,1136676839.0,bcr,0.098,67.6,24.930696728885593,1273.48,14.576191890019519,10.354504838866072
1228,1228,2006-05,1147254390.0,bcr,0.0,75.39,39.32729624838293,1322.85,19.018057167534877,20.30923908084805
1236,1236,2006-06,1151439123.0,bcr,0.16699999999999998,72.08,33.21012751801885,1246.0,12.10379047567635,21.106337042342496
1224,1224,2007-01,1168543754.0,bcr,0.114,83.03,53.44668268342266,1423.8199,28.102413920303736,25.34426876311893
1233,1233,2007-03,1173785492.0,bcr,0.08900000000000001,78.62,45.296618000369634,1377.95,23.975455927735343,21.321162072634284
1225,1225,2007-12,1198813764.0,bcr,0.081,94.23,74.14525965625577,1478.49,33.021134173661906,41.12412548259387
1229,1229,2012-06,1339302331.0,bcr,66.2,99.61,84.08796895213455,1314.99,18.31088558395638,65.77708336817817
1232,1232,2012-11,1352204118.0,bcr,68.13,97.37,79.94825355756792,1428.39,28.513590110394354,51.43466344717358
1223,1223,2013-04,1366579388.0,bcr,73.2,99.53,83.94012197375716,1562.5,40.579592791528334,43.36052918222882
1231,1231,2013-05,1369133043.0,bcr,74.19,107.22,98.15191277028276,1669.16,50.17589318650078,47.976019583782
1240,1240,2003-10,1067212409.0,bdx,0.47700000000000004,35.89,-52.24218230206255,1031.13,-27.58410000702296,-24.658082295039588
1238,1238,2004-10,1098636687.0,bdx,0.375,50.41,-32.92082501663341,1106.49,-22.291593510780253,-10.629231505853152
1239,1239,2006-05,1147252529.0,bdx,0.0,61.92,-17.60479041916168,1322.85,-7.096706229370053,-10.508084189791626
1237,1237,2007-01,1169682383.0,bdx,0.361,75.15,0.0,1423.9,0.0,0.0
1249,1249,2008-01,1199638971.0,bdx,0.267,87.76,16.779773785761808,1447.16,1.6335416812978434,15.146232104463966
1247,1247,2008-10,1225219135.0,bdx,0.228,65.53,-12.801064537591492,940.51,-33.94831097689445,21.147246439302965
1244,1244,2009-01,1232460567.0,bdx,0.23399999999999999,71.98,-4.218230206254161,805.22,-43.449680455088135,39.23145024883397
1241,1241,2009-02,1233726726.0,bdx,0.23399999999999999,73.8,-1.7964071856287536,832.23,-41.552777582695406,39.756370397066654
1248,1248,2011-09,1315275063.0,bdx,51.43,78.49,4.4444444444444295,1165.24,-18.165601516960464,22.61004596140489
1246,1246,2012-01,1326218752.0,bdx,56.33,74.22,-1.2375249500998091,1292.08,-9.25767258936724,8.020147639267433
1245,1245,2012-07,1343454970.0,bdx,93.17,75.94,1.0512308715901424,1337.89,-6.040452278952173,7.091683150542315
1243,1243,2013-04,1366579610.0,bdx,93.3,94.56,25.82834331337325,1562.5,9.733829622866768,16.094513690506478
1242,1242,2013-06,1370662891.0,bdx,90.86,98.69,31.32401862940784,1608.9,12.992485427347427,18.331533202060413
1255,1255,2011-12,1325086635.0,beam,43.37,50.97,-0.7400194741966943,1249.64,-3.5399459668081743,2.79992649261148
1250,1250,2012-01,1326363286.0,beam,43.37,51.35,0.0,1295.5,0.0,0.0
1251,1251,2012-01,1327716583.0,beam,43.37,52.77,2.765335929892895,1326.0601,2.358942493245845,0.4063934366470501
1253,1253,2012-01,1326246821.0,beam,43.37,51.22,-0.25316455696203033,1292.48,-0.2331146275569264,-0.02004992940510392
1254,1254,2012-01,1327749478.0,beam,43.37,52.77,2.765335929892895,1326.0601,2.358942493245845,0.4063934366470501
1256,1256,2012-01,1326115782.0,beam,43.37,50.91,-0.8568646543330182,1280.7,-1.1424160555769938,0.2855514012439756
1252,1252,2013-05,1369319459.0,beam,47.34,67.47,31.392405063291136,1650.51,27.40331918178309,3.9890858815080423
1264,1264,2003-11,1067854647.0,ben,0.249,47.42,-63.385066790209244,1059.02,-31.276200859193505,-32.10886593101574
1258,1258,2004-04,1083058640.0,ben,0.28300000000000003,55.35,-57.26198749131341,1138.11,-26.143752676867976,-31.118234814445444
1260,1260,2004-07,1091093841.0,ben,0.0,48.08,-62.87545363292409,1100.4301,-28.58894339965477,-34.286510233269325
1269,1269,2004-09,1096032833.0,ben,0.27399999999999997,54.85,-57.648058065014276,1110.11,-27.960778206076654,-29.687279858937625
1261,1261,2004-10,1098496082.0,ben,0.27399999999999997,57.27,-55.77947648830205,1103.66,-28.379343015483645,-27.400133472818407
1266,1266,2005-03,1111840252.0,ben,0.26,68.95,-46.76086788664968,1172.53,-23.91010915131929,-22.850758735330388
1268,1268,2006-07,1151959019.0,ben,0.172,87.22,-32.65384912361979,1280.1899,-16.92365248088878,-15.730196642731011
1267,1267,2006-08,1156225993.0,ben,0.156,97.12,-25.009651764342514,1298.8199,-15.71468156627601,-9.294970198066501
1262,1262,2007-04,1176117789.0,ben,0.126,125.1,-3.4051424600416933,1444.61,-6.253812508922901,2.8486700488812082
1257,1257,2007-10,1193673868.0,ben,0.10800000000000001,129.51,0.0,1540.98,0.0,0.0
1265,1265,2012-08,1345609350.0,ben,20.85,117.86,-8.995444367230322,1413.49,-8.273306597100548,-0.7221377701297769
1259,1259,2013-04,1366834754.0,ben,25.65,152.46,17.720639332870068,1585.16,2.8670067100157084,14.853632622854354
1263,1263,2013-04,1366886570.0,ben,25.65,153.62,18.616323063856086,1585.16,2.8670067100157084,15.749316353840378
1270,1270,2006-08,1156643071.0,bf-b,0.369,74.06,0.0,1296.0601,0.0,0.0
1271,1271,2006-11,1162352997.0,bf-b,0.342,72.19,-2.5249797461517747,1367.8101,5.5360087082381435,-8.06098845438992
1274,1274,2007-01,1169772467.0,bf-b,0.315,65.45,-11.62570888468809,1422.1801,9.731030219972062,-21.35673910466015
1272,1272,2007-02,1171383178.0,bf-b,0.315,65.85,-11.085606265190396,1444.26,11.434647205017734,-22.52025347020813
1275,1275,2007-04,1175975101.0,bf-b,0.696,65.64,-11.369160140426686,1439.37,11.057349886783797,-22.42651002721048
1273,1273,2008-06,1213599479.0,bf-b,0.599,77.59,4.766405617067244,1360.14,4.9442074484046055,-0.17780183133736127
1296,1296,2004-01,1075061268.0,bhi,0.456,35.86,-55.14135601701275,1155.37,-8.023659406445054,-47.117696610567705
1281,1281,2004-08,1092682411.0,bhi,0.376,39.22,-50.938203652739546,1079.34,-14.076232327092105,-36.86197132564745
1280,1280,2004-11,1101189157.0,bhi,0.306,43.66,-45.384038028521395,1176.9399,-6.306529423003439,-39.07750860551796
1292,1292,2004-12,1103205409.0,bhi,0.306,43.04,-46.15961971478609,1203.21,-4.215227359572031,-41.944392355214056
1284,1284,2005-02,1107777218.0,bhi,0.306,43.85,-45.146359769827356,1201.72,-4.333842822570377,-40.812516947256995
1295,1295,2005-04,1113894420.0,bhi,0.298,44.01,-44.946209657242925,1152.78,-8.229843332059618,-36.71636632518332
1276,1276,2006-06,1150640584.0,bhi,0.21899999999999997,79.94,0.0,1256.16,0.0,0.0
1288,1288,2006-10,1161592019.0,bhi,0.2,71.28,-10.833124843632719,1377.02,9.62138581072474,-20.454510654357463
1294,1294,2008-02,1202769967.0,bhi,0.172,64.57,-19.22692019014261,1348.86,7.379633167749318,-26.606553357891933
1291,1291,2008-04,1208677209.0,bhi,0.172,80.8,1.075806855141355,1365.5601,8.709089606419553,-7.633282751278196
1282,1282,2008-12,1230736696.0,bhi,0.24,32.36,-59.519639729797355,903.25,-28.094351038084326,-31.425288691713018
1283,1283,2009-09,1253344127.0,bhi,0.0,44.01,-44.946209657242925,1068.76,-14.918481722073631,-30.027727935169306
1293,1293,2009-09,1253242719.0,bhi,0.0,40.78,-48.98674005504128,1068.3,-14.955101260985868,-34.03163879405541
1290,1290,2011-06,1307527755.0,bhi,25.91,73.07,-8.593945459094328,1279.5601,1.8628279836963315,-10.45677344279066
1287,1287,2011-08,1312769166.0,bhi,23.75,64.54,-19.26444833625218,1119.46,-10.882371672398424,-8.382076663853756
1298,1298,2011-10,1319388099.0,bhi,23.75,54.49,-31.836377282962214,1215.39,-3.245605655330529,-28.590771627631693
1277,1277,2011-12,1324626162.0,bhi,24.74,49.83,-37.665749311983994,1265.33,0.7300025474461729,-38.395751859430156
1289,1289,2011-12,1325132479.0,bhi,24.74,47.94,-40.030022516887655,1263.02,0.5461087759521001,-40.576131292839754
1297,1297,2012-02,1330363046.0,bhi,25.49,50.57,-36.74005504128096,1367.59,8.870685263023804,-45.61074030430477
1278,1278,2012-05,1335886549.0,bhi,27.58,45.13,-43.54515886915185,1405.8199,11.914079416634813,-55.459238285786675
1286,1286,2012-10,1351113618.0,bhi,30.14,42.71,-46.57242932199149,1412.97,12.483282384409625,-59.05571170640112
1279,1279,2013-02,1359847262.0,bhi,28.47,45.03,-43.670252689517135,1498.11,19.261081390905602,-62.931334080422744
1285,1285,2013-04,1366582240.0,bhi,29.23,43.58,-45.484113084813615,1562.5,24.387020761686397,-69.87113384650003
1299,1299,2013-05,1368250408.0,bhi,29.23,46.84,-41.40605454090567,1632.6899,29.97467679276525,-71.38073133367092
1303,1303,2007-02,1172209943.0,big,0.035,26.56,-30.725091288471575,1451.1899,14.67957811340192,-45.404669401873505
1307,1307,2007-05,1180625174.0,big,0.0,32.53,-15.153886280646848,1530.62,20.956503247393893,-36.11038952804075
1308,1308,2008-03,1205163778.0,big,0.179,19.77,-48.43505477308295,1273.37,0.6274467471573383,-49.062501520240275
1301,1301,2008-06,1213180694.0,big,0.256,31.13,-18.805425143453323,1335.49,5.536449622938474,-24.3418747663918
1309,1309,2008-09,1221602126.0,big,0.217,30.85,-19.53573291601461,1156.39,-8.616841025039621,-10.918891890974988
1302,1302,2008-12,1228847297.0,big,0.384,15.4,-59.833072509128854,888.67,-29.773284197997192,-30.059788311131673
1306,1306,2009-03,1236671161.0,big,0.0,17.71,-53.80803338549818,719.6,-43.1339589598825,-10.67407442561568
1300,1300,2011-12,1324999240.0,big,38.0,38.34,0.0,1265.4301,0.0,0.0
1304,1304,2012-08,1346103399.0,big,35.19,30.64,-20.08346374543558,1409.3,11.369249079818784,-31.452712825254363
1310,1310,2013-04,1366718482.0,big,22.58,36.94,-3.651538862806483,1578.78,24.762323892880374,-28.41386275568685
1305,1305,2013-05,1368375129.0,big,22.58,37.69,-1.695357329160161,1626.67,28.546807919299532,-30.242165248459692
1330,1330,2004-06,1088363163.0,biib,0.12,62.37,-36.129032258064534,1140.65,-16.158267670234036,-19.97076458783049
1314,1314,2004-10,1097845999.0,biib,0.125,57.57,-41.044546850998465,1108.2,-18.543455251087853,-22.501091599910612
1326,1326,2005-01,1106677288.0,biib,0.126,63.08,-35.401945724526364,1168.41,-14.117811360696221,-21.284134363830148
1313,1313,2005-04,1112912347.0,biib,0.125,36.53,-62.59088581669226,1181.2,-13.17770198753381,-49.413183829158456
